OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,EL_DEB[123],CS_DEB[123],AMATEUR,EXPERT,AMATEUR_MAJOR,HAND
587732771571433684,35,21,13,2,1,10,0,1,0.600,0.371,0.057,0.029,0.286,0.000,0.029,0.360,0.605,0.494,0.506,S,L,0,1
588297864178434180,30,0,29,28,0,1,1,0,0.000,0.967,0.933,0.000,0.033,0.033,0.000,0.000,0.967,0.000,1.000,S,L,1,1
587735043614769283,40,0,40,40,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
588007004701917379,25,0,25,21,3,1,0,0,0.000,1.000,0.840,0.120,0.040,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587735241176187011,38,36,1,1,0,0,1,0,0.947,0.026,0.026,0.000,0.000,0.026,0.000,0.911,0.061,0.937,0.063,E,M,0,0
587742062125580415,25,1,24,0,22,2,0,0,0.040,0.960,0.000,0.880,0.080,0.000,0.000,0.014,0.986,0.014,0.986,S,L,1,-1
587729386602299552,34,23,2,0,1,1,4,5,0.676,0.059,0.000,0.029,0.029,0.118,0.147,0.592,0.113,0.929,0.194,U,M,0,0
587734948583964887,31,31,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,E,M,0,0
587732469852799112,30,0,30,0,30,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587732484343857413,23,0,23,23,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
588016840712782112,32,2,29,25,0,4,1,0,0.062,0.906,0.781,0.000,0.125,0.031,0.000,0.013,0.955,0.013,0.987,S,L,1,1
587732578835431708,32,30,2,0,1,1,0,0,0.938,0.062,0.000,0.031,0.031,0.000,0.000,0.927,0.073,0.927,0.073,E,M,0,0
587745244695036103,27,6,20,1,10,9,1,0,0.222,0.741,0.037,0.370,0.333,0.037,0.000,0.119,0.841,0.229,0.881,S,L,1,1
588010137339429071,36,0,36,34,2,0,0,0,0.000,1.000,0.944,0.056,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587735241176187122,29,21,5,0,0,5,3,0,0.724,0.172,0.000,0.000,0.172,0.103,0.000,0.632,0.258,0.805,0.317,U,M,0,0
587727943490208047,56,32,24,0,1,23,0,0,0.571,0.429,0.000,0.018,0.411,0.000,0.000,0.571,0.429,0.571,0.429,U,M,0,0
587732153101516905,29,11,17,1,0,16,1,0,0.379,0.586,0.034,0.000,0.552,0.034,0.000,0.379,0.586,0.464,0.536,U,M,1,0
587741422176633039,23,3,19,15,1,3,1,0,0.130,0.826,0.652,0.043,0.130,0.043,0.000,0.040,0.914,0.042,0.958,S,L,1,1
587735343184674929,34,0,34,34,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587732482195914766,23,15,8,1,1,6,0,0,0.652,0.348,0.043,0.043,0.261,0.000,0.000,0.556,0.444,0.556,0.444,U,M,0,0
587732048405332133,35,27,5,1,0,4,3,0,0.771,0.143,0.029,0.000,0.114,0.086,0.000,0.591,0.301,0.776,0.362,U,M,0,0
587732052706722052,31,1,29,0,29,0,0,1,0.032,0.935,0.000,0.935,0.000,0.000,0.032,0.009,0.958,0.009,0.991,S,L,1,-1
587727943490208069,53,50,2,1,1,0,1,0,0.943,0.038,0.019,0.019,0.000,0.019,0.000,0.921,0.060,0.939,0.061,E,M,0,0
588016879367880902,31,3,27,0,3,24,0,1,0.097,0.871,0.000,0.097,0.774,0.000,0.032,0.022,0.944,0.023,0.977,S,L,1,-1
587739406225440938,30,4,26,0,21,5,0,0,0.133,0.867,0.000,0.700,0.167,0.000,0.000,0.114,0.886,0.264,0.858,S,L,1,-1
588297863104430232,30,22,3,0,1,2,4,1,0.733,0.100,0.000,0.033,0.067,0.133,0.033,0.622,0.189,0.856,0.265,U,M,0,0
587732578835497096,31,19,11,3,0,8,1,0,0.613,0.355,0.097,0.000,0.258,0.032,0.000,0.266,0.685,0.414,0.708,U,L,0,1
587741422176633099,22,0,22,1,21,0,0,0,0.000,1.000,0.045,0.955,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588016839638909226,26,2,18,15,0,3,6,0,0.077,0.692,0.577,0.000,0.115,0.231,0.000,0.030,0.731,0.039,0.961,U,L,1,1
587732153101516996,25,0,25,0,19,6,0,0,0.000,1.000,0.000,0.760,0.240,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587742062125580475,71,19,52,0,51,1,0,0,0.268,0.732,0.000,0.718,0.014,0.000,0.000,0.113,0.887,0.300,0.894,S,L,1,-1
587732053243789541,39,36,1,0,0,1,2,0,0.923,0.026,0.000,0.000,0.026,0.051,0.000,0.902,0.046,0.951,0.049,U,M,0,0
588016841249849513,32,0,32,0,30,2,0,0,0.000,1.000,0.000,0.938,0.062,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588013382728024166,36,14,21,0,13,8,1,0,0.389,0.583,0.000,0.361,0.222,0.028,0.000,0.097,0.865,0.226,0.906,S,L,1,-1
587735240102183062,30,1,29,29,0,0,0,0,0.033,0.967,0.967,0.000,0.000,0.000,0.000,0.025,0.975,0.025,0.975,S,L,1,1
587735240639185157,31,22,6,1,1,4,3,0,0.710,0.194,0.032,0.032,0.129,0.097,0.000,0.582,0.311,0.751,0.375,U,M,0,0
587725468523167886,56,47,5,0,0,5,4,0,0.839,0.089,0.000,0.000,0.089,0.071,0.000,0.827,0.101,0.922,0.078,U,M,0,0
588007003627847860,25,4,20,2,3,15,1,0,0.160,0.800,0.080,0.120,0.600,0.040,0.000,0.031,0.924,0.032,0.968,S,L,1,1
587734623244255371,61,1,57,0,55,2,1,2,0.016,0.934,0.000,0.902,0.033,0.016,0.033,0.003,0.947,0.003,0.997,S,L,1,-1
587732053780791438,36,1,34,0,33,1,0,1,0.028,0.944,0.000,0.917,0.028,0.000,0.028,0.008,0.963,0.008,0.992,S,L,1,-1
587732153638584379,28,22,0,0,0,0,6,0,0.786,0.000,0.000,0.000,0.000,0.214,0.000,0.786,0.000,1.000,0.000,U,M,0,0
587732702317707454,41,8,33,0,0,33,0,0,0.195,0.805,0.000,0.000,0.805,0.000,0.000,0.088,0.912,0.088,0.912,S,M,1,0
588017677691453560,62,48,11,0,7,4,3,0,0.774,0.177,0.000,0.113,0.065,0.048,0.000,0.519,0.411,0.558,0.442,U,M,0,0
587732053780856967,52,20,23,5,1,17,9,0,0.385,0.442,0.096,0.019,0.327,0.173,0.000,0.100,0.663,0.218,0.934,U,L,1,1
587735043614769291,29,20,2,0,1,1,7,0,0.690,0.069,0.000,0.034,0.034,0.241,0.000,0.652,0.101,0.886,0.114,U,M,0,0
587731679044894856,43,0,30,0,28,2,0,13,0.000,0.698,0.000,0.651,0.047,0.000,0.302,0.000,0.698,0.000,1.000,U,L,1,-1
587731886277591182,38,31,7,2,0,5,0,0,0.816,0.184,0.053,0.000,0.132,0.000,0.000,0.473,0.527,0.473,0.527,U,M,0,0
588023046402211995,27,1,26,25,1,0,0,0,0.037,0.963,0.926,0.037,0.000,0.000,0.000,0.024,0.976,0.024,0.976,S,L,1,1
588016840175911049,26,0,26,26,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587741490357862526,60,1,49,47,2,0,0,10,0.017,0.817,0.783,0.033,0.000,0.000,0.167,0.009,0.823,0.011,0.989,S,L,1,1
587728931879780527,30,27,2,0,0,2,1,0,0.900,0.067,0.000,0.000,0.067,0.033,0.000,0.833,0.131,0.935,0.065,U,M,0,0
587732153638584435,21,8,13,9,1,3,0,0,0.381,0.619,0.429,0.048,0.143,0.000,0.000,0.243,0.757,0.397,0.702,U,L,1,1
588017979411202118,27,0,27,0,27,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587735043614834829,34,26,8,0,0,8,0,0,0.765,0.235,0.000,0.000,0.235,0.000,0.000,0.604,0.396,0.796,0.347,U,M,0,0
587732484343922906,27,25,2,0,1,1,0,0,0.926,0.074,0.000,0.037,0.037,0.000,0.000,0.841,0.159,0.962,0.038,U,M,0,0
587732483806920906,54,9,44,3,19,22,0,1,0.167,0.815,0.056,0.352,0.407,0.000,0.019,0.048,0.931,0.049,0.951,S,L,1,-1
587741421639762060,21,1,20,17,2,1,0,0,0.048,0.952,0.810,0.095,0.048,0.000,0.000,0.033,0.967,0.033,0.967,S,L,1,1
587735343721611281,41,1,38,33,0,5,1,1,0.024,0.927,0.805,0.000,0.122,0.024,0.024,0.013,0.938,0.014,0.986,S,L,1,1
587735240639250630,29,12,16,0,6,10,1,0,0.414,0.552,0.000,0.207,0.345,0.034,0.000,0.121,0.832,0.246,0.867,S,L,1,-1
587732577761689978,33,10,23,1,17,5,0,0,0.303,0.697,0.030,0.515,0.152,0.000,0.000,0.113,0.887,0.276,0.852,S,L,1,-1
588010134654353517,42,3,38,38,0,0,1,0,0.071,0.905,0.905,0.000,0.000,0.024,0.000,0.020,0.955,0.021,0.979,S,L,1,1
587732054317859022,47,11,36,1,30,5,0,0,0.234,0.766,0.021,0.638,0.106,0.000,0.000,0.058,0.942,0.058,0.942,S,L,1,-1
587732482732851449,22,18,3,1,0,2,1,0,0.818,0.136,0.045,0.000,0.091,0.045,0.000,0.766,0.187,0.919,0.193,U,M,0,0
588010135191355409,28,0,25,25,0,0,0,3,0.000,0.893,0.893,0.000,0.000,0.000,0.107,0.000,0.893,0.000,1.000,S,L,1,1
588013382728024302,38,14,22,0,10,12,2,0,0.368,0.579,0.000,0.263,0.316,0.053,0.000,0.108,0.823,0.220,0.914,U,L,1,-1
587728880331653428,52,40,11,0,2,9,1,0,0.769,0.212,0.000,0.038,0.173,0.019,0.000,0.769,0.212,0.954,0.232,U,M,0,0
587732771034628349,30,14,16,0,5,11,0,0,0.467,0.533,0.000,0.167,0.367,0.000,0.000,0.113,0.887,0.286,0.833,S,L,1,-1
587727944564015408,20,0,20,19,0,1,0,0,0.000,1.000,0.950,0.000,0.050,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587732577761755377,30,27,2,0,0,2,1,0,0.900,0.067,0.000,0.000,0.067,0.033,0.000,0.837,0.128,0.938,0.062,U,M,0,0
587731679044960395,20,19,1,0,1,0,0,0,0.950,0.050,0.000,0.050,0.000,0.000,0.000,0.950,0.050,0.950,0.050,E,M,0,0
588016841249849622,60,51,8,0,8,0,1,0,0.850,0.133,0.000,0.133,0.000,0.017,0.000,0.775,0.207,0.975,0.219,U,M,0,0
587732054854861058,60,8,49,30,1,18,3,0,0.133,0.817,0.500,0.017,0.300,0.050,0.000,0.074,0.875,0.078,0.922,S,M,1,0
588009366934651018,26,8,16,5,3,8,2,0,0.308,0.615,0.192,0.115,0.308,0.077,0.000,0.075,0.828,0.083,0.917,S,L,1,1
588023046402277581,35,8,25,18,1,6,0,2,0.229,0.714,0.514,0.029,0.171,0.000,0.057,0.073,0.862,0.078,0.922,S,L,1,1
587727942953402671,60,48,10,1,0,9,2,0,0.800,0.167,0.017,0.000,0.150,0.033,0.000,0.800,0.167,0.987,0.209,U,M,0,0
587731681193033765,73,0,73,0,72,1,0,0,0.000,1.000,0.000,0.986,0.014,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588017678228390181,41,33,7,0,0,7,1,0,0.805,0.171,0.000,0.000,0.171,0.024,0.000,0.573,0.393,0.754,0.401,U,M,0,0
587725470134305022,29,1,27,21,0,6,0,1,0.034,0.931,0.724,0.000,0.207,0.000,0.034,0.009,0.956,0.009,0.991,S,L,1,1
588013382191087789,26,26,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,E,M,0,0
587727942953402702,68,58,7,0,0,7,3,0,0.853,0.103,0.000,0.000,0.103,0.044,0.000,0.811,0.144,0.887,0.113,U,M,0,0
587731679581962390,22,20,1,0,0,1,1,0,0.909,0.045,0.000,0.000,0.045,0.045,0.000,0.821,0.126,0.938,0.062,U,M,0,0
588013382728089777,31,15,15,2,8,5,1,0,0.484,0.484,0.065,0.258,0.161,0.032,0.000,0.139,0.813,0.273,0.846,S,L,1,-1
588848899892707594,34,1,33,0,33,0,0,0,0.029,0.971,0.000,0.971,0.000,0.000,0.000,0.029,0.971,0.029,0.971,S,L,1,-1
588016840712913036,28,25,1,0,0,1,2,0,0.893,0.036,0.000,0.000,0.036,0.071,0.000,0.875,0.052,0.944,0.056,U,M,0,0
587735344795418897,29,24,4,0,0,4,1,0,0.828,0.138,0.000,0.000,0.138,0.034,0.000,0.828,0.138,0.928,0.072,E,M,0,0
588016878830944445,53,47,4,0,2,2,2,0,0.887,0.075,0.000,0.038,0.038,0.038,0.000,0.736,0.214,0.936,0.242,U,M,0,0
587735343721611548,33,1,29,0,28,1,0,3,0.030,0.879,0.000,0.848,0.030,0.000,0.091,0.006,0.901,0.007,0.993,S,L,1,-1
587734948584030477,29,0,29,0,29,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587732054854860870,27,25,2,0,0,2,0,0,0.926,0.074,0.000,0.000,0.074,0.000,0.000,0.861,0.139,0.982,0.018,U,M,0,0
587725469597302968,32,0,32,0,32,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587725981765795990,66,27,35,10,1,24,4,0,0.409,0.530,0.152,0.015,0.364,0.061,0.000,0.097,0.817,0.228,0.969,S,L,1,1
587734622170316937,38,35,1,0,1,0,2,0,0.921,0.026,0.000,0.026,0.000,0.053,0.000,0.904,0.043,0.955,0.045,E,M,0,0
587725551738486993,29,25,3,0,0,3,1,0,0.862,0.103,0.000,0.000,0.103,0.034,0.000,0.755,0.206,0.921,0.210,U,M,0,0
588007005776117928,28,0,28,1,27,0,0,0,0.000,1.000,0.036,0.964,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
587735043077832913,54,9,42,1,31,10,3,0,0.167,0.778,0.019,0.574,0.185,0.056,0.000,0.035,0.903,0.037,0.963,U,L,1,-1
587726032228647185,29,18,7,0,2,5,3,1,0.621,0.241,0.000,0.069,0.172,0.103,0.034,0.553,0.305,0.733,0.383,U,M,0,0
587725074989973834,51,48,3,1,1,1,0,0,0.941,0.059,0.020,0.020,0.020,0.000,0.000,0.915,0.085,0.915,0.085,E,M,0,0
588016840712913100,66,45,3,0,0,3,4,14,0.682,0.045,0.000,0.000,0.045,0.061,0.212,0.682,0.045,0.938,0.062,U,M,0,0
587726032228647184,37,36,0,0,0,0,0,1,0.973,0.000,0.000,0.000,0.000,0.000,0.027,0.973,0.000,1.000,0.000,E,M,0,0
587725074989973835,28,21,3,0,0,3,4,0,0.750,0.107,0.000,0.000,0.107,0.143,0.000,0.750,0.107,0.906,0.094,U,M,0,0
587735241176252650,39,0,39,39,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
588297864178565281,30,24,3,0,1,2,3,0,0.800,0.100,0.000,0.033,0.067,0.100,0.000,0.787,0.113,0.912,0.088,U,M,0,0
587741815701897558,57,6,51,38,2,11,0,0,0.105,0.895,0.667,0.035,0.193,0.000,0.000,0.034,0.966,0.034,0.966,S,L,1,1
588016841786851614,36,13,20,14,1,5,3,0,0.361,0.556,0.389,0.028,0.139,0.083,0.000,0.112,0.781,0.215,0.911,U,L,1,1
587727942953402551,56,51,0,0,0,0,5,0,0.911,0.000,0.000,0.000,0.000,0.089,0.000,0.911,0.000,1.000,0.000,E,M,0,0
588016879904948440,24,0,24,23,0,1,0,0,0.000,1.000,0.958,0.000,0.042,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587734690886647879,57,20,33,1,24,8,0,4,0.351,0.579,0.018,0.421,0.140,0.000,0.070,0.112,0.799,0.313,0.864,S,L,1,-1
587725074990039307,25,2,23,17,1,5,0,0,0.080,0.920,0.680,0.040,0.200,0.000,0.000,0.063,0.937,0.063,0.937,S,L,1,1
587734948584030533,37,37,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,E,M,0,0
587725551201484857,36,32,4,1,0,3,0,0,0.889,0.111,0.028,0.000,0.083,0.000,0.000,0.744,0.256,0.948,0.204,E,M,0,0
588016878831009914,53,47,6,3,0,3,0,0,0.887,0.113,0.057,0.000,0.057,0.000,0.000,0.699,0.301,0.931,0.252,U,M,0,0
587732052706853128,25,23,1,1,0,0,0,1,0.920,0.040,0.040,0.000,0.000,0.000,0.040,0.872,0.085,0.911,0.089,U,M,0,0
588013383802159159,61,53,4,0,0,4,4,0,0.869,0.066,0.000,0.000,0.066,0.066,0.000,0.869,0.066,0.929,0.071,U,M,0,0
588016840712978627,28,22,5,0,0,5,1,0,0.786,0.179,0.000,0.000,0.179,0.036,0.000,0.715,0.248,0.871,0.256,U,M,0,0
587734622707318968,28,23,2,0,0,2,1,2,0.821,0.071,0.000,0.000,0.071,0.036,0.071,0.756,0.130,0.924,0.076,U,M,0,0
587725980691791989,60,7,52,2,6,44,1,0,0.117,0.867,0.033,0.100,0.733,0.017,0.000,0.031,0.951,0.032,0.968,S,L,1,1
588013382191087806,48,1,46,45,0,1,0,1,0.021,0.958,0.938,0.000,0.021,0.000,0.021,0.004,0.975,0.004,0.996,S,L,1,1
588023045865406717,24,6,18,8,2,8,0,0,0.250,0.750,0.333,0.083,0.333,0.000,0.000,0.111,0.889,0.265,0.840,U,L,1,1
587732484343988343,30,18,10,0,1,9,2,0,0.600,0.333,0.000,0.033,0.300,0.067,0.000,0.348,0.566,0.431,0.569,U,M,0,0
587732053243854999,21,15,3,0,1,2,2,1,0.714,0.143,0.000,0.048,0.095,0.095,0.048,0.456,0.332,0.579,0.421,U,M,0,0
587735343184740674,36,35,0,0,0,0,1,0,0.972,0.000,0.000,0.000,0.000,0.028,0.000,0.972,0.000,1.000,0.000,E,M,0,0
588013382191087904,34,29,3,2,0,1,2,0,0.853,0.088,0.059,0.000,0.029,0.059,0.000,0.761,0.174,0.939,0.203,U,M,0,0
587728930805842097,26,7,18,0,11,7,0,1,0.269,0.692,0.000,0.423,0.269,0.000,0.038,0.269,0.692,0.401,0.599,U,M,1,0
588848899355902304,25,21,1,1,0,0,3,0,0.840,0.040,0.040,0.000,0.000,0.120,0.000,0.840,0.040,0.955,0.045,E,M,0,0
587739157647917306,71,15,51,42,1,8,2,3,0.211,0.718,0.592,0.014,0.113,0.028,0.042,0.055,0.864,0.060,0.940,S,L,1,1
587726033302389055,22,18,2,1,1,0,2,0,0.818,0.091,0.045,0.045,0.000,0.091,0.000,0.782,0.125,0.912,0.088,U,M,0,0
587732048405397682,25,0,25,0,25,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,-1
588010137339625624,26,21,5,0,0,5,0,0,0.808,0.192,0.000,0.000,0.192,0.000,0.000,0.550,0.450,0.550,0.450,S,M,0,0
587725074990039375,30,27,1,0,0,1,2,0,0.900,0.033,0.000,0.000,0.033,0.067,0.000,0.808,0.110,0.930,0.070,U,M,0,0
588016879904948349,25,7,15,11,0,4,0,3,0.280,0.600,0.440,0.000,0.160,0.000,0.120,0.276,0.604,0.435,0.565,U,L,1,1
587732484344053944,32,2,28,0,27,1,2,0,0.062,0.875,0.000,0.844,0.031,0.062,0.000,0.010,0.925,0.011,0.989,S,L,1,-1
587731520669220988,37,29,6,1,1,4,1,1,0.784,0.162,0.027,0.027,0.108,0.027,0.027,0.615,0.320,0.808,0.338,U,M,0,0
588016840712978442,58,12,46,41,0,5,0,0,0.207,0.793,0.707,0.000,0.086,0.000,0.000,0.140,0.860,0.307,0.865,S,L,1,1
587735043077963901,28,0,27,27,0,0,1,0,0.000,0.964,0.964,0.000,0.000,0.036,0.000,0.000,0.964,0.000,1.000,S,L,1,1
587734623244320920,21,2,13,6,1,6,2,4,0.095,0.619,0.286,0.048,0.286,0.095,0.190,0.035,0.666,0.050,0.950,U,L,1,1
587732701780967432,33,11,6,2,1,3,8,8,0.333,0.182,0.061,0.030,0.091,0.242,0.242,0.333,0.182,0.697,0.398,U,M,0,0
587728880331784363,34,23,7,1,0,6,3,1,0.676,0.206,0.029,0.000,0.176,0.088,0.029,0.657,0.225,0.844,0.289,U,L,0,-1
587741708329287796,37,0,37,36,1,0,0,0,0.000,1.000,0.973,0.027,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587732702854709502,21,15,2,1,0,1,0,4,0.714,0.095,0.048,0.000,0.048,0.000,0.190,0.712,0.097,1.001,-0.001,U,M,0,0
588013382728155377,34,27,7,1,0,6,0,0,0.794,0.206,0.029,0.000,0.176,0.000,0.000,0.783,0.217,0.904,0.096,U,M,0,0
587732153101648060,62,47,10,0,3,7,5,0,0.758,0.161,0.000,0.048,0.113,0.081,0.000,0.545,0.348,0.752,0.436,U,M,0,0
587727942953468020,23,16,5,0,1,4,2,0,0.696,0.217,0.000,0.043,0.174,0.087,0.000,0.500,0.393,0.560,0.440,U,M,0,0
587732052706918574,56,51,0,0,0,0,2,3,0.911,0.000,0.000,0.000,0.000,0.036,0.054,0.911,0.000,1.000,0.000,E,M,0,0
587732483806986474,34,1,32,30,2,0,0,1,0.029,0.941,0.882,0.059,0.000,0.000,0.029,0.008,0.962,0.008,0.992,S,L,1,1
587732052706918573,30,20,1,0,1,0,4,5,0.667,0.033,0.000,0.033,0.000,0.133,0.167,0.667,0.033,0.953,0.047,U,M,0,0
587735240102314202,27,18,1,1,0,0,7,1,0.667,0.037,0.037,0.000,0.000,0.259,0.037,0.651,0.050,0.929,0.071,U,M,0,0
587735240639316152,32,26,2,0,0,2,3,1,0.812,0.062,0.000,0.000,0.062,0.094,0.031,0.720,0.138,0.944,0.188,U,M,0,0
587725470671372552,37,1,36,0,35,1,0,0,0.027,0.973,0.000,0.946,0.027,0.000,0.000,0.007,0.993,0.007,0.993,S,L,1,-1
588016879905013815,54,45,9,1,2,6,0,0,0.833,0.167,0.019,0.037,0.111,0.000,0.000,0.698,0.302,0.927,0.261,S,M,0,0
587728930268840120,30,2,28,28,0,0,0,0,0.067,0.933,0.933,0.000,0.000,0.000,0.000,0.023,0.977,0.023,0.977,S,L,1,1
587725470671437955,57,34,23,1,10,12,0,0,0.596,0.404,0.018,0.175,0.211,0.000,0.000,0.368,0.632,0.489,0.511,U,L,0,-1
587735343721677084,47,4,43,40,0,3,0,0,0.085,0.915,0.851,0.000,0.064,0.000,0.000,0.033,0.967,0.033,0.967,S,L,1,1
587727942953468254,34,23,5,3,1,1,5,1,0.676,0.147,0.088,0.029,0.029,0.147,0.029,0.474,0.296,0.707,0.417,U,M,0,0
587735343721742473,36,8,19,13,1,5,5,4,0.222,0.528,0.361,0.028,0.139,0.139,0.111,0.071,0.642,0.166,0.943,U,L,1,1
587732483270049978,61,50,10,0,1,9,1,0,0.820,0.164,0.000,0.016,0.148,0.016,0.000,0.659,0.322,0.860,0.335,U,M,0,0
587735044151902296,55,23,28,1,0,27,3,1,0.418,0.509,0.018,0.000,0.491,0.055,0.018,0.418,0.509,0.451,0.549,U,M,1,0
587732053243920670,33,18,15,3,1,11,0,0,0.545,0.455,0.091,0.030,0.333,0.000,0.000,0.193,0.807,0.375,0.754,S,L,0,1
587725981228793960,52,0,50,0,50,0,0,2,0.000,0.962,0.000,0.962,0.000,0.000,0.038,0.000,0.962,0.000,1.000,S,L,1,-1
587732483807052010,23,14,9,1,0,8,0,0,0.609,0.391,0.043,0.000,0.348,0.000,0.000,0.287,0.713,0.408,0.592,S,M,0,0
588009366397780085,33,31,2,0,0,2,0,0,0.939,0.061,0.000,0.000,0.061,0.000,0.000,0.939,0.061,0.939,0.061,E,M,0,0
588007005776183495,25,11,13,1,5,7,1,0,0.440,0.520,0.040,0.200,0.280,0.040,0.000,0.255,0.699,0.380,0.726,U,M,1,0
587728880868655421,29,15,2,0,1,1,1,11,0.517,0.069,0.000,0.034,0.034,0.034,0.379,0.486,0.092,0.912,0.088,U,M,0,0
587725074990104799,42,3,39,36,1,2,0,0,0.071,0.929,0.857,0.024,0.048,0.000,0.000,0.047,0.953,0.047,0.953,S,L,1,1
588297865252634780,41,4,36,0,33,3,1,0,0.098,0.878,0.000,0.805,0.073,0.024,0.000,0.023,0.951,0.024,0.976,S,L,1,-1
587726031691841773,28,9,14,9,0,5,5,0,0.321,0.500,0.321,0.000,0.179,0.179,0.000,0.193,0.612,0.305,0.797,U,L,1,1
587734690349842665,30,0,30,28,0,2,0,0,0.000,1.000,0.933,0.000,0.067,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587735343721742751,24,15,5,0,0,5,3,1,0.625,0.208,0.000,0.000,0.208,0.125,0.042,0.300,0.438,0.445,0.555,U,L,0,1
587735241176383659,56,47,4,0,0,4,3,2,0.839,0.071,0.000,0.000,0.071,0.054,0.036,0.719,0.173,0.954,0.224,U,M,0,0
587727944027275510,31,29,2,0,0,2,0,0,0.935,0.065,0.000,0.000,0.065,0.000,0.000,0.894,0.106,1.015,-0.015,E,M,0,0
587734949121032496,19,3,16,8,1,7,0,0,0.158,0.842,0.421,0.053,0.368,0.000,0.000,0.039,0.961,0.039,0.961,S,L,1,1
588023045865406830,27,1,25,23,0,2,0,1,0.037,0.926,0.852,0.000,0.074,0.000,0.037,0.028,0.935,0.029,0.971,S,L,1,1
587731522817360017,23,2,19,19,0,0,0,2,0.087,0.826,0.826,0.000,0.000,0.000,0.087,0.022,0.886,0.024,0.976,S,L,1,1
588017978337394906,35,5,29,20,2,7,1,0,0.143,0.829,0.571,0.057,0.200,0.029,0.000,0.060,0.910,0.062,0.938,S,L,1,1
587732054317990062,27,0,21,20,1,0,0,6,0.000,0.778,0.741,0.037,0.000,0.000,0.222,0.000,0.778,0.000,1.000,U,L,1,1
587734690886713453,32,0,32,32,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,S,L,1,1
587731681193164987,53,46,5,0,0,5,2,0,0.868,0.094,0.000,0.000,0.094,0.038,0.000,0.830,0.132,0.913,0.087,E,M,0,0
587735043614965863,25,23,1,0,1,0,1,0,0.920,0.040,0.000,0.040,0.000,0.040,0.000,0.880,0.078,0.919,0.081,U,M,0,0
587735344258678984,36,2,34,34,0,0,0,0,0.056,0.944,0.944,0.000,0.000,0.000,0.000,0.031,0.969,0.031,0.969,S,L,1,1
587735043077963938,31,30,1,0,1,0,0,0,0.968,0.032,0.000,0.032,0.000,0.000,0.000,0.914,0.086,0.914,0.086,U,M,0,0
587727943490404446,29,28,1,0,0,1,0,0,0.966,0.034,0.000,0.000,0.034,0.000,0.000,0.945,0.055,0.945,0.055,E,M,0,0
587741533844603161,54,5,45,0,45,0,4,0,0.093,0.833,0.000,0.833,0.000,0.074,0.000,0.015,0.905,0.016,0.984,S,L,1,-1
587732578835628311,55,48,3,1,1,1,4,0,0.873,0.055,0.018,0.018,0.018,0.073,0.000,0.804,0.117,0.904,0.096,U,M,0,0
587725469060301061,57,39,8,1,1,6,10,0,0.684,0.140,0.018,0.018,0.105,0.175,0.000,0.387,0.333,0.538,0.462,U,L,0,1
588016879368077455,53,18,33,0,28,5,1,1,0.340,0.623,0.000,0.528,0.094,0.019,0.019,0.095,0.857,0.236,0.933,S,L,1,-1
