OBJID,EL_RAW,CS_RAW,DEB_AMATEUR,EXPERT
587725550659043414,1,0,U,M
587728906102309014,0,1,U,L
587734948578525319,1,0,U,M
587732469846900970,1,0,U,M
587732053237891386,0,1,S,L
587728906639442282,1,0,U,M
587732156853846240,1,0,E,M
587739376155427025,0,1,S,L
587732156853846071,0,1,S,L
588013383259128174,1,0,S,M
587728905565241566,0,1,S,L
587741386736533873,0,1,S,L
587738371670409535,0,1,U,L
587728907176509501,1,0,E,M
588007003622277300,1,0,U,L
587731886808826253,1,0,E,M
587741386736534055,0,1,S,L
587738565479105286,1,0,U,M
587735044145938755,0,1,S,L
587737808495968401,0,1,U,L
587738564942234090,0,1,S,L
587739407830679801,1,0,U,L
587728906639442006,1,0,U,L
587738565479105282,0,1,U,L
588297864172601461,1,0,E,M
588016879899115799,0,1,U,M
588007003622277308,1,0,U,M
587741386736534001,0,1,S,L
587731874461450354,1,0,U,M
587731886271758454,0,1,S,L
587728906102440184,1,0,E,M
587738565479170233,1,0,E,M
587737809570365639,0,1,U,L
587732157927981222,1,0,E,M
587725775071281339,1,0,U,M
587741420560122252,0,1,S,L
587739115235967051,0,1,S,L
587728906102440223,1,0,U,M
587741490352292418,0,1,S,L
587735043609002370,1,0,U,M
587738564942233830,1,0,E,M
587734622164484390,1,0,U,L
587741490889294027,0,1,U,L
587741387273601332,0,1,S,L
587738067806191680,0,1,S,L
587739377229496527,0,1,S,L
587738066194727164,0,1,S,L
587732053775024559,0,1,S,L
587735343716237860,1,0,U,M
587731886271889594,1,0,U,M
587731681187332406,1,0,U,L
587727866720485599,0,1,U,L
587727866720485681,1,0,U,L
587725551733440778,0,1,S,L
587735348548076212,0,1,U,L
587741387810537825,0,1,S,L
587728931337208140,0,1,S,L
588007005233676406,1,0,E,M
587725775071281375,1,0,U,M
587741386736599514,0,1,S,L
587728905565438192,0,1,S,L
587737810644762675,0,1,U,L
587725775071281380,0,1,S,L
588013382722257232,1,0,S,M
587731872850247986,1,0,U,M
587741421097189648,0,1,S,L
587725551196242161,1,0,U,L
588297863635664994,1,0,U,L
587728931874341195,0,1,S,L
588016840707211505,1,0,S,L
587738564405428417,1,0,U,M
587732471458169191,1,0,U,M
587741533301965128,0,1,S,L
587737810107629788,0,1,S,L
587741421097255151,1,0,U,L
587731885734822188,0,1,S,L
588013383259324455,1,0,E,M
587738067806388399,1,0,U,L
587739407293808671,0,1,S,L
587737826213363928,0,1,U,L
587725469591863635,0,1,S,L
587735043072131326,1,0,U,M
587738195042107554,0,1,S,L
588013382722322724,1,0,E,M
587728907176640793,1,0,E,M
587725775071412362,1,0,U,L
587728669879566490,1,0,U,M
587725551196307754,0,1,S,L
587732471458234674,1,0,U,M
587741490352423305,0,1,S,L
587735044146135244,1,0,U,M
587731520663453899,1,0,U,M
587728669879566551,1,0,U,L
587739377229627699,0,1,S,L
587737810107695274,0,1,S,L
587734949115593266,1,0,U,M
588016840170209545,0,1,S,L
587728906639704288,0,1,U,L
587731886272020678,0,1,S,L
587734621627547946,1,0,E,M
588013383259390373,0,1,U,L
587732054849224823,1,0,U,M
587737825676296270,1,0,U,M
587739377229627887,0,1,S,L
587735343179432028,1,0,E,M
587728670416699546,0,1,S,L
587731886272020736,1,0,U,M
587731872850379175,1,0,E,M
587737826213429285,1,0,U,M
587734949115658260,1,0,U,M
587731885734887781,1,0,E,M
587735236882465080,0,1,S,L
587728906102636733,0,1,S,L
587731522274656528,0,1,S,L
587732470921232740,0,1,S,L
587732053238087969,1,0,U,M
587731872850379144,0,1,S,L
587737809570496830,0,1,S,L
587732157928112274,0,1,S,L
587741490352488740,0,1,S,L
587737825676296419,1,0,E,M
587731872850379207,1,0,E,M
587728931337273611,1,0,E,M
588013382185320725,1,0,U,M
587725471203328190,0,1,S,L
587725551733506282,1,0,U,L
587735236882465174,1,0,U,M
587739115236098481,0,1,S,L
587731886809088138,1,0,U,M
588016879362310366,0,1,U,M
587725550659371192,1,0,U,M
587731872850378791,1,0,U,M
587735043609198641,0,1,S,L
587737810107695241,0,1,S,L
587738372207608158,0,1,S,L
587741490352488814,0,1,S,L
587737809570562179,1,0,U,M
587728905565503654,1,0,U,M
587731680113328367,1,0,U,M
587731680650461211,0,1,S,L
587735343716369018,1,0,E,M
587737809570562207,1,0,U,M
587731872850444699,1,0,U,M
587735349085143328,1,0,E,M
587737827287761288,0,1,U,L
587725552270639314,0,1,S,L
587737809570627771,0,1,S,L
587728669342564757,0,1,S,L
587737827287761209,0,1,S,L
587735348548207277,1,0,S,L
587728669342499099,0,1,S,L
588016840707277213,0,1,S,L
587738565479366916,1,0,E,M
587731886272020604,1,0,U,M
587741421634322740,1,0,U,L
587728669879697709,1,0,E,M
587732053238153469,0,1,U,L
588023046396903746,0,1,U,L
587731873387512209,1,0,U,M
587735043609198902,1,0,U,M
588016879362375937,0,1,S,L
587727865646416144,1,0,E,M
587728665578570003,0,1,S,L
587728669879697754,1,0,U,M
587728931874406669,0,1,S,L
587735236345463139,0,1,S,L
588007004696805630,0,1,S,L
587738196116504784,0,1,S,L
587741421634322732,0,1,U,L
587737808496361698,0,1,S,L
587728666115702992,1,0,U,M
587725551733571776,1,0,U,M
587731886272086177,0,1,S,L
587734949115724227,1,0,U,M
587725470666326284,1,0,U,L
587741533302095992,0,1,S,L
587735043072262449,0,1,S,L
587734949115723956,1,0,U,M
587738067806519432,0,1,S,L
587741708860784882,1,0,U,L
587725551196504228,0,1,U,L
587731872850444684,0,1,S,L
588297863635927101,0,1,S,L
588297863635861794,1,0,E,M
587725550659371050,0,1,S,L
587728669879762966,1,0,U,L
587731872850444443,1,0,U,M
587728669879697664,1,0,U,M
587728906102636783,0,1,S,L
587725469592059985,0,1,S,L
587731872850510220,1,0,U,M
587732470384361541,0,1,U,L
587738371670802450,0,1,S,L
587738372744741181,1,0,U,L
587735343179498210,1,0,U,M
587731873387512214,0,1,U,M
587728669879763200,1,0,E,M
587725551733702808,1,0,E,M
587725774534410550,1,0,U,M
587738067269386569,0,1,S,L
587731873387577693,1,0,E,M
588013383259586796,0,1,S,L
588007005234004217,0,1,U,L
587728669879763132,0,1,S,M
587738196653834337,0,1,S,L
587735236345594068,1,0,U,M
587731872850510155,0,1,S,L
587741387273863627,0,1,S,L
587741709397787154,0,1,S,L
588297863635927360,0,1,S,L
588007005234069722,0,1,S,L
587731873387577456,0,1,S,L
587732053775286780,0,1,S,L
587739115773297008,0,1,S,L
588297863635992771,1,0,U,M
587735043609329845,0,1,U,L
587728905028501689,0,1,S,L
587728669879763218,1,0,U,M
587741421634388352,0,1,S,L
587725552808034491,1,0,U,M
588016840707408304,1,0,U,M
587735348548337969,1,0,U,M
588007005234069777,0,1,S,L
587728668805562397,1,0,U,M
587731522274853133,1,0,E,M
587731873387577864,1,0,U,M
587737826750759096,0,1,S,L
587732156854239559,0,1,S,L
587731681187659987,1,0,U,L
587725775608676536,0,1,S,L
587738195042435091,0,1,S,L
588013383259586832,0,1,S,L
587741532765225387,0,1,S,L
587737825676493155,0,1,U,L
587739152817651980,1,0,S,L
587741532228288815,0,1,S,L
587739407294071003,0,1,S,L
587725775071674495,1,0,U,M
587734622701879488,1,0,U,M
587741489815683523,0,1,S,L
588023047470907595,0,1,S,L
587731873387643322,1,0,E,M
587737808496427274,0,1,S,L
587727866183745776,0,1,S,L
587734623238881552,0,1,S,L
587731885735084333,0,1,S,L
587731885735215386,1,0,U,M
587731521737785634,0,1,S,L
588013382185517481,1,0,U,L
588016878825505119,1,0,U,M
587731873387643305,0,1,S,M
587731886809284777,0,1,S,L
587728665578766596,1,0,U,L
587735237419728939,0,1,S,L
588023046933971197,0,1,U,L
587725773997408591,0,1,S,L
587735044146463106,1,0,U,M
587728931337601124,0,1,S,L
587735237419729114,1,0,U,M
587739153891721244,0,1,U,L
587728668268560682,0,1,S,L
587738196653965343,0,1,S,L
588016878825570510,0,1,S,L
587728931337535784,0,1,S,M
587732577756709569,1,0,U,M
587732053775482916,1,0,E,M
587728931337666581,1,0,U,M
587731873924776301,1,0,U,M
587738372744872295,0,1,S,L
587737826750890266,0,1,U,L
587725552270901500,0,1,S,L
587741708860981340,0,1,S,L
587732156854305111,0,1,S,L
587741490889687491,0,1,S,L
587731885735215384,0,1,S,L
587734621627875341,0,1,S,L
587725552270901461,1,0,U,M
587732578830516871,1,0,U,M
587738065657987281,0,1,S,L
587727866183811349,0,1,S,L
587738947196485964,0,1,S,L
587732469847490850,0,1,S,L
588016841244606775,0,1,U,L
587728668268691472,0,1,S,L
587725550659633214,0,1,S,L
587728905565766025,0,1,S,L
587738372207935842,0,1,U,L
587738196116766909,0,1,S,L
587728668805759146,0,1,S,L
587741387273994498,0,1,S,L
587738946659549585,0,1,S,L
587737810645221667,1,0,U,L
587731681187791004,0,1,S,M
587735235808723223,0,1,S,L
587732702849663601,1,0,U,M
587732053775483400,0,1,S,M
587731680650723557,1,0,U,M
587728931874799876,1,0,U,M
588013382722781377,1,0,U,M
587737808496558283,0,1,S,L
587728906102898983,1,0,U,M
587734621627940968,0,1,S,L
587728665578832066,1,0,U,M
587725550659633284,0,1,S,L
587731520663781721,1,0,U,M
587731522274984255,0,1,S,L
588023046934102400,0,1,S,L
587729387671322934,1,0,U,M
587729388208455933,0,1,S,L
587735236882792782,0,1,U,L
587738196654096570,0,1,S,L
588007004160000204,0,1,S,L
587731521737982205,1,0,U,L
587734621628006601,1,0,U,M
588013382185713801,0,1,U,M
587729387671388487,0,1,U,L
587732702312858150,0,1,S,L
587735348011598532,1,0,U,L
587735044146593961,1,0,U,M
588007004160065687,0,1,S,L
588007005234200785,1,0,U,M
587737826213888130,0,1,S,L
587732702849728834,1,0,U,M
587738197191164110,0,1,S,L
587738067806781550,0,1,S,L
587731873387905291,0,1,S,M
587729387671519532,1,0,U,L
587728670417092958,0,1,S,L
587737810645287024,0,1,S,L
587735043072655368,0,1,S,L
588013382722781471,0,1,S,L
587732470384623806,0,1,S,L
587737810645287132,0,1,S,L
587732157928571126,1,0,E,M
587729387671453950,1,0,U,M
587738564942823902,0,1,S,L
587735349085471559,1,0,U,M
587731886272479509,0,1,S,L
587728905565962506,0,1,S,L
587735349085536302,1,0,U,M
587731874462040273,1,0,U,M
587725469592387889,0,1,S,L
587739376693149944,0,1,S,L
587741421097713861,0,1,S,L
587731521738047714,1,0,E,M
587728932411932965,1,0,U,L
587728669342957845,0,1,U,L
587731521738047643,1,0,U,M
587728930263662707,0,1,S,L
587737810645221724,0,1,U,L
587728931874865445,1,0,U,M
587737810645352607,0,0,U,L
587731680113787039,1,0,E,M
587725773997670559,1,0,U,M
587731522812182600,1,0,E,M
587731521738047807,1,0,S,M
587727866184007720,1,0,E,M
587729387134451980,0,1,S,L
587731521738047849,1,0,U,M
587731680113852651,0,1,U,L
587731886272545157,0,1,S,M
587729388208586975,1,0,U,M
587727865646874895,1,0,U,M
587732577756971484,0,1,S,L
587739154428920016,0,1,S,L
587731874462105902,0,1,S,L
587725470129717463,1,0,U,M
587729387671519543,0,1,S,L
587738371671130273,0,1,S,L
587735044146724888,0,1,S,L
587725552808362188,1,0,U,L
587739376693215243,0,1,S,L
587735044146725009,1,0,E,M
588016879362834751,0,1,U,M
587731887346680065,0,1,U,L
587728905028960420,1,0,U,M
587728905566093388,0,1,S,L
587734949653053834,0,1,S,L
587741386737254671,0,1,S,L
587734949653053880,0,1,S,L
588016878825898217,0,1,S,L
587731887346745612,1,0,U,M
587735343716827671,0,1,U,L
587732702849925255,1,0,U,M
587737825676951767,0,1,S,L
587735348011795018,0,1,S,L
587728905029026088,1,0,U,M
588016840170799424,0,1,S,L
587735348011794685,1,0,E,M
587731521738178779,1,0,E,M
588007003623194639,0,1,S,L
587731874462236872,1,0,E,M
587729387671650518,0,1,S,L
587738565479825984,0,1,S,L
587728669343154254,1,0,E,M
588016839633862887,0,1,S,L
588013382185975831,0,1,S,L
587731873388101920,0,1,S,L
587735043072786728,0,1,S,L
587732157391765707,0,1,S,L
587739114699751533,0,1,S,L
587725981761601679,0,1,S,L
587732157391765796,1,0,U,M
587738946659811665,0,1,S,L
587731887346811111,0,1,S,L
587732702313054525,0,1,S,L
587725550659961026,1,0,U,M
587725550659961010,0,1,S,L
587732578293973592,1,0,U,M
587728932412195083,0,1,U,L
587728668806086904,1,0,U,M
587729387134583018,0,1,S,L
587732702313054762,0,1,S,L
587731680651051251,1,0,E,M
587725470129782832,0,1,S,L
588007004160327821,1,0,E,M
588016879899967707,0,1,S,L
587732702849990909,1,0,U,M
588297865247588554,0,1,S,L
587725774534869157,0,1,U,L
587732577757102602,0,1,S,L
587741386737385943,0,1,S,L
587725550660026573,0,1,S,L
587729387671781399,0,1,S,L
587731521201242291,1,0,U,L
588016840170930467,0,1,U,L
587732054312943763,0,1,S,L
587735236883120377,0,1,S,L
587728666653360411,1,0,E,M
587741532228747659,0,1,S,L
587725774535000206,0,1,S,L
587731522275377298,1,0,U,M
588016879362965839,1,0,U,M
587732577757102705,0,1,S,L
587727866184204589,0,1,U,L
587729387671781464,1,0,E,M
587732053775876362,0,1,S,L
587727865647202497,0,1,S,L
587732470922019030,0,1,S,L
588007005234528490,1,0,E,M
587732578294038959,0,1,S,L
587734949653184956,1,0,U,L
587738372745331043,0,1,U,L
587732702850056682,1,0,U,M
587728905029157138,0,1,U,L
587728668269084876,1,0,U,M
587725469592780874,0,1,S,L
587731872314097846,1,0,E,M
587735043609919767,0,1,S,L
587728665579290770,1,0,E,M
588016841244999947,1,0,U,M
588016841245000002,1,0,U,L
587738371134390630,0,1,S,L
587734948579377642,1,0,U,L
588007003623325835,1,0,E,M
588297863636517164,0,1,S,L
587734623239405738,0,1,S,L
587738065658511605,0,1,S,L
587731680114114753,1,0,U,M
587735343180087900,0,1,S,L
587741490353144292,0,1,S,L
587732054313009356,0,1,S,L
587732470922084595,1,0,U,M
587739152818241790,0,1,S,L
587731681188184331,0,1,S,L
588013382186172505,0,1,S,L
587741490890146004,0,1,S,L
587731874462433513,0,1,U,L
587737810108416292,0,1,S,L
587732577757168169,0,1,S,L
587739152818241795,0,1,S,L
587738067269910647,0,1,S,L
587734949653250537,0,1,S,L
587725552808558798,0,1,S,M
587737825677148362,0,1,S,L
587735043609985285,0,1,S,L
587741387811455445,0,1,S,L
588016878826094817,1,0,U,M
587725773997867214,1,0,U,M
588016879900098778,1,0,U,M
587731886809874728,0,1,S,M
588016839634059581,0,1,S,L
587731680651182369,1,0,U,M
587741420561039779,0,1,S,L
587731680651247864,1,0,U,M
588007004697591851,0,1,S,L
587728665579290844,1,0,U,M
587728931338191149,0,1,S,L
587731873925366036,1,0,U,M
587728930801057984,1,0,U,M
587738066732843278,0,1,S,L
587734622165467234,0,1,S,L
587731874462499245,1,0,S,L
587734948579508599,1,0,U,M
588023046397624355,1,0,U,L
587735236883317016,0,1,U,L
587728668269215990,0,1,S,L
587725469055844556,1,0,E,M
587725469055844591,1,0,U,M
587741532765880612,0,1,S,L
587738372745462050,0,1,S,L
587728670417617169,1,0,E,M
587741387274519010,0,1,S,L
587728668806283353,0,0,S,M
587732578294169800,1,0,U,M
587728668269281486,0,1,S,L
587732577757299180,1,0,E,M
587731873388364232,1,0,U,M
587725981761863935,1,0,U,M
588023047471563097,0,1,S,L
587732578831041200,0,1,S,L
587732578831040932,0,1,U,L
587735236346315025,1,0,U,M
587732702850187740,1,0,U,M
587741490890276941,0,1,S,L
587739153892311389,0,1,S,L
587728668806283490,1,0,E,M
587731873388429632,0,1,S,L
587739114700013903,1,0,U,L
587732578294235573,0,1,S,L
587727865647398998,1,0,U,M
587731521201504393,0,1,S,L
587725981761863895,1,0,U,M
588007004160590101,0,1,S,L
587732578831106450,1,0,E,M
588007005771858162,1,0,U,M
588007004160590077,0,1,S,L
587732578294235597,1,0,U,M
587725470667178157,0,1,S,L
587725551734489383,1,0,U,M
587732578294235664,1,0,U,M
588297863636779220,0,1,U,M
587735343717155081,1,0,E,M
588297865247850726,1,0,E,M
587738565480153663,0,1,S,L
587725980687663270,1,0,U,M
587732578831106533,1,0,U,M
587725470667243702,0,1,S,M
587734948579574229,1,0,U,L
587728931875389625,0,1,S,L
587725470667178216,0,1,U,M
587739115237015957,0,1,S,L
588016841245196495,0,1,S,L
587731874462629960,0,1,S,L
587731886810071260,1,0,U,M
587731886810071291,1,0,U,M
587725470667178088,1,0,U,M
587735236346446069,0,1,S,L
587739153892442307,0,1,S,L
587728931875389686,1,0,E,M
587725980687728785,1,0,S,M
587728669880680614,1,0,U,M
587738372208591323,0,1,U,L
587732578831172033,0,1,S,L
587729387134976281,0,1,S,L
587731886273069400,1,0,E,M
587728665042419764,1,0,U,M
587732054850338823,0,1,S,L
587728665042419765,0,1,U,M
587725471204376729,1,0,U,M
587732702313382289,0,1,S,L
587731885736001779,0,1,U,M
587725470130045191,0,1,S,L
587738948271210715,0,1,S,L
587728931338387676,1,0,U,M
588016841245261967,1,0,U,M
587731680651444527,1,0,E,M
588007005234856183,1,0,U,M
587731886810136872,1,0,U,M
587738948271210728,0,1,S,L
587739152818438342,0,1,S,L
587738564943348148,0,1,S,L
587732577757364876,1,0,U,M
587735236883448106,0,1,S,L
587738564943348138,0,1,S,L
587732577757364555,1,0,E,M
587725470667243538,1,0,U,M
587732054313271599,1,0,U,M
588297864710848925,0,1,S,L
587731680114442499,1,0,E,M
587731885736001759,1,0,U,M
587731886810071369,0,1,S,L
587741708324766039,0,1,S,L
587729387134976077,1,0,U,M
588013383797506299,0,1,S,L
587732578831172213,1,0,U,M
587731872314425657,1,0,U,M
587728931875520760,0,1,S,M
587738195043090671,0,1,S,L
587728665042420045,0,1,S,L
587725981224861791,0,1,S,L
587738195043090493,0,1,S,L
587738371671654711,1,0,U,L
587732156318154811,1,0,U,M
587731874462761185,1,0,U,M
587739115237212451,0,1,S,L
587735237420515567,0,1,S,L
587731680114442482,1,0,U,M
587741532229140773,0,1,S,L
587729387135041813,0,1,S,L
587738564943348051,1,0,U,M
587728931875586216,0,1,S,L
587735344254222518,1,0,U,L
587738066195972169,0,1,S,L
587735237420515600,1,0,U,M
587738564943348337,0,1,S,L
587735348012253652,0,1,U,L
587729387135041899,0,1,S,L
587729387135041783,0,1,S,L
587725552271753429,0,1,S,L
587739152818503870,0,1,S,L
587739153892507942,0,1,S,L
587732702850384235,1,0,E,M
587732156855157059,0,1,S,L
587738371671720010,0,1,S,L
587739115237212515,0,1,S,L
587739153355571345,0,1,S,L
587732702313513011,0,1,S,L
587738195043221748,0,1,S,L
587725550660419817,1,0,U,M
587738564943413680,1,0,U,M
587734622165729383,0,1,U,L
587731521201700965,0,1,S,M
587734623239798994,1,0,U,M
587734623239798990,0,1,U,M
587738948271276327,0,1,S,L
588016879363424432,1,0,U,M
587737827288809665,0,1,S,L
587737825140211944,0,1,S,L
587732578831303037,0,1,S,L
587728666116686066,0,1,S,L
587738371134783549,0,1,S,L
587738564943413721,0,1,S,L
588297865247981822,1,0,U,M
587732054850404616,1,0,U,M
587725981224992901,0,1,S,L
587734621628727547,1,0,E,M
587739114700275742,0,1,S,L
587728664505483458,0,1,S,L
587734621628727430,0,1,S,L
587738372208787790,1,0,S,L
588016879363424344,0,1,S,L
587731521201766524,0,1,S,L
587732470385410406,1,0,U,M
587731886273200293,0,1,S,L
587728664505483474,1,0,E,M
587728930801451278,1,0,U,L
587735043610312944,1,0,U,L
587728669343678667,0,1,S,L
587738948271341871,1,0,U,L
587737809571676323,0,1,S,L
588007004697985175,1,0,U,M
587741490890539441,0,1,S,L
587731521201766655,0,1,S,L
587731679040504006,1,0,S,M
587739153892638773,0,1,S,L
587738372745789540,1,0,U,L
588007003623719111,0,1,S,L
587731887347400860,0,1,U,L
587735344254288472,0,1,S,L
587732471459545350,0,1,S,L
587731520664699096,1,0,U,M
587731886810267797,1,0,U,M
588007005772185777,0,1,S,L
587734621628793074,0,1,S,L
587737826214609077,0,1,S,L
587735043610378528,1,0,E,M
587738066195972138,0,1,S,L
587725469056106649,1,0,E,M
587725981762191518,1,0,U,M
588007003623784668,1,0,U,M
587737825140277440,0,1,S,L
587725470130372844,1,0,E,M
587738065658904808,0,1,S,L
587738066196037802,0,1,S,L
587735042536440036,1,0,U,M
587731680651641024,0,1,S,L
587734949116772646,0,1,S,L
