OBJID,NVOTE,N_EL,N_CS,N_CW,N_ACW,N_EDGE,N_DK,N_MG,EL,CS,CW,ACW,EDGE,DK,MG,EL_DEB,CS_DEB,AMATEUR,ES_EXPERT,MG_EXPERT,MG_AMATEUR
587728309098250354,52,37,0,0,0,0,1,14,0.712,0.000,0.000,0.000,0.000,0.019,0.269,0.712,0.000,U,M,0,0
588017605234655449,68,17,50,1,31,18,1,0,0.250,0.735,0.015,0.456,0.265,0.015,0.000,0.083,0.900,S,L,0,0
587729751137976877,61,14,46,1,22,23,1,0,0.230,0.754,0.016,0.361,0.377,0.016,0.000,0.061,0.920,S,L,0,0
588017991779877313,28,0,28,1,27,0,0,0,0.000,1.000,0.036,0.964,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587729652889354567,24,1,17,1,0,16,1,5,0.042,0.708,0.042,0.000,0.667,0.042,0.208,0.019,0.727,U,M,0,0
588015510343712918,36,14,22,0,18,4,0,0,0.389,0.611,0.000,0.500,0.111,0.000,0.000,0.204,0.796,U,L,0,0
587728881411096781,25,13,12,0,0,12,0,0,0.520,0.480,0.000,0.000,0.480,0.000,0.000,0.208,0.792,S,M,0,0
588017723866415255,29,0,29,0,29,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587735665850974245,65,62,2,0,0,2,1,0,0.954,0.031,0.000,0.000,0.031,0.015,0.000,0.932,0.053,E,M,0,0
588297865798418589,32,6,26,0,20,6,0,0,0.188,0.812,0.000,0.625,0.188,0.000,0.000,0.099,0.901,S,L,0,0
588013384341258331,24,22,2,0,1,1,0,0,0.917,0.083,0.000,0.042,0.042,0.000,0.000,0.917,0.083,E,M,0,0
588013382747095184,55,47,4,0,0,4,4,0,0.855,0.073,0.000,0.000,0.073,0.073,0.000,0.855,0.073,E,M,0,0
587735696987324568,33,2,31,9,22,0,0,0,0.061,0.939,0.273,0.667,0.000,0.000,0.000,0.039,0.961,S,L,0,0
587729387152801893,29,16,10,3,1,6,1,2,0.552,0.345,0.103,0.034,0.207,0.034,0.069,0.552,0.345,U,M,0,0
587735042539978924,58,1,56,54,1,1,0,1,0.017,0.966,0.931,0.017,0.017,0.000,0.017,0.015,0.968,S,L,0,0
587729970176000306,55,0,53,0,49,4,2,0,0.000,0.964,0.000,0.891,0.073,0.036,0.000,0.000,0.964,S,L,0,0
587735344265494665,55,2,53,0,50,3,0,0,0.036,0.964,0.000,0.909,0.055,0.000,0.000,0.036,0.964,S,L,0,0
587736524293865639,26,5,0,0,0,0,1,20,0.192,0.000,0.000,0.000,0.000,0.038,0.769,0.192,0.000,U,N,1,1
588017705069969537,27,5,21,17,0,4,1,0,0.185,0.778,0.630,0.000,0.148,0.037,0.000,0.106,0.855,S,L,0,0
588017605749309633,29,5,24,18,3,3,0,0,0.172,0.828,0.621,0.103,0.103,0.000,0.000,0.043,0.957,S,L,0,0
587728309095235757,43,22,16,0,0,16,2,3,0.512,0.372,0.000,0.000,0.372,0.047,0.070,0.512,0.372,U,M,0,0
588011124113801349,59,31,27,1,1,25,1,0,0.525,0.458,0.017,0.017,0.424,0.017,0.000,0.525,0.458,U,M,0,0
588017113977126994,39,31,4,0,0,4,4,0,0.795,0.103,0.000,0.000,0.103,0.103,0.000,0.765,0.132,U,M,0,0
587727874768240826,19,6,6,0,4,2,1,6,0.316,0.316,0.000,0.211,0.105,0.053,0.316,0.205,0.394,U,M,0,0
588016840169160802,67,65,2,0,0,2,0,0,0.970,0.030,0.000,0.000,0.030,0.000,0.000,0.968,0.032,E,M,0,0
587725817500074017,56,47,4,1,0,3,5,0,0.839,0.071,0.018,0.000,0.054,0.089,0.000,0.817,0.093,U,M,0,0
587736543627509941,54,1,53,50,3,0,0,0,0.019,0.981,0.926,0.056,0.000,0.000,0.000,0.019,0.981,S,L,0,0
588023046938820663,36,5,30,26,2,2,1,0,0.139,0.833,0.722,0.056,0.056,0.028,0.000,0.049,0.921,S,L,0,0
588015510339256441,34,3,30,0,30,0,0,1,0.088,0.882,0.000,0.882,0.000,0.000,0.029,0.088,0.882,S,L,0,0
587735666380046467,30,0,30,30,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587738946139652189,18,10,7,1,0,6,1,0,0.556,0.389,0.056,0.000,0.333,0.056,0.000,0.184,0.728,S,L,0,0
587726016142377100,20,19,0,0,0,0,1,0,0.950,0.000,0.000,0.000,0.000,0.050,0.000,0.950,0.000,E,M,0,0
588015509806514333,22,21,1,0,0,1,0,0,0.955,0.045,0.000,0.000,0.045,0.000,0.000,0.916,0.084,U,M,0,0
587727177913139329,52,43,8,1,0,7,1,0,0.827,0.154,0.019,0.000,0.135,0.019,0.000,0.827,0.154,U,M,0,0
588017603606544497,59,56,2,0,1,1,1,0,0.949,0.034,0.000,0.017,0.017,0.017,0.000,0.920,0.062,E,M,0,0
587735348030275705,54,0,54,51,2,1,0,0,0.000,1.000,0.944,0.037,0.019,0.000,0.000,0.000,1.000,S,L,0,0
587732134311624793,37,33,4,0,0,4,0,0,0.892,0.108,0.000,0.000,0.108,0.000,0.000,0.676,0.324,U,M,0,0
587731872846971217,63,1,59,53,4,2,1,2,0.016,0.937,0.841,0.063,0.032,0.016,0.032,0.006,0.946,S,L,0,0
587735743696536120,56,1,55,2,1,52,0,0,0.018,0.982,0.036,0.018,0.929,0.000,0.000,0.018,0.982,S,L,0,0
588017569236844606,37,18,1,0,0,1,2,16,0.486,0.027,0.000,0.000,0.027,0.054,0.432,0.470,0.037,U,N,1,0
587736915146702949,26,4,9,4,1,4,2,11,0.154,0.346,0.154,0.038,0.154,0.077,0.423,0.094,0.384,U,N,1,0
587741531711799427,26,0,24,1,22,1,0,2,0.000,0.923,0.038,0.846,0.038,0.000,0.077,0.000,0.923,S,L,0,0
588007005774676086,28,5,3,0,1,2,4,16,0.179,0.107,0.000,0.036,0.071,0.143,0.571,0.137,0.123,U,N,1,1
587738409798402193,29,7,2,0,0,2,5,15,0.241,0.069,0.000,0.000,0.069,0.172,0.517,0.229,0.077,U,N,1,1
587731869632823378,35,22,9,5,1,3,0,4,0.629,0.257,0.143,0.029,0.086,0.000,0.114,0.468,0.401,U,M,0,0
588848898833383482,23,0,23,23,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587726100956578048,27,0,27,26,1,0,0,0,0.000,1.000,0.963,0.037,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588016878826094817,62,52,2,0,0,2,8,0,0.839,0.032,0.000,0.000,0.032,0.129,0.000,0.822,0.048,U,M,0,0
587731681191067938,36,18,2,0,0,2,1,15,0.500,0.056,0.000,0.000,0.056,0.028,0.417,0.465,0.078,U,M,1,0
587739814779814089,23,2,20,3,14,3,0,1,0.087,0.870,0.130,0.609,0.130,0.000,0.043,0.013,0.940,S,L,0,0
587729778514788575,31,26,5,2,1,2,0,0,0.839,0.161,0.065,0.032,0.065,0.000,0.000,0.775,0.225,U,M,0,0
587722982824607806,55,5,50,48,0,2,0,0,0.091,0.909,0.873,0.000,0.036,0.000,0.000,0.091,0.909,S,L,0,0
588017603604774974,58,2,56,1,55,0,0,0,0.034,0.966,0.017,0.948,0.000,0.000,0.000,0.034,0.966,S,L,0,0
587742772947845214,29,0,28,26,2,0,0,1,0.000,0.966,0.897,0.069,0.000,0.000,0.034,0.000,0.966,S,L,0,0
587731512618778855,25,0,24,0,23,1,0,1,0.000,0.960,0.000,0.920,0.040,0.000,0.040,0.000,0.960,S,L,0,0
587734950207488087,28,21,5,0,1,4,2,0,0.750,0.179,0.000,0.036,0.143,0.071,0.000,0.750,0.179,U,M,0,0
588013384338899051,25,25,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587732576696991895,39,34,2,0,0,2,3,0,0.872,0.051,0.000,0.000,0.051,0.077,0.000,0.831,0.089,U,M,0,0
587735241181036609,30,26,4,0,0,4,0,0,0.867,0.133,0.000,0.000,0.133,0.000,0.000,0.717,0.283,U,M,0,0
587727223554572303,33,0,33,33,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588007005799121069,29,28,0,0,0,0,1,0,0.966,0.000,0.000,0.000,0.000,0.034,0.000,0.966,0.000,E,M,0,0
587736781996884159,19,19,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587741420567199980,40,0,40,2,37,1,0,0,0.000,1.000,0.050,0.925,0.025,0.000,0.000,0.000,1.000,S,L,0,0
587729774217461956,32,23,4,0,0,4,4,1,0.719,0.125,0.000,0.000,0.125,0.125,0.031,0.719,0.125,U,M,0,0
588297865798942786,41,31,5,4,1,0,5,0,0.756,0.122,0.098,0.024,0.000,0.122,0.000,0.741,0.137,U,M,0,0
587738947732177202,53,5,46,1,42,3,1,1,0.094,0.868,0.019,0.792,0.057,0.019,0.019,0.014,0.946,S,L,0,0
587732578834383282,31,26,5,0,3,2,0,0,0.839,0.161,0.000,0.097,0.065,0.000,0.000,0.687,0.313,U,M,0,0
587734891682136161,37,4,16,5,0,11,3,14,0.108,0.432,0.135,0.000,0.297,0.081,0.378,0.039,0.474,U,L,0,0
587725039563440143,37,0,37,0,37,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587722983375831389,48,0,47,0,46,1,1,0,0.000,0.979,0.000,0.958,0.021,0.021,0.000,0.000,0.979,S,L,0,0
588298663036649508,29,0,27,0,27,0,0,2,0.000,0.931,0.000,0.931,0.000,0.000,0.069,0.000,0.931,S,L,0,0
588017712052240540,54,26,27,1,15,11,1,0,0.481,0.500,0.019,0.278,0.204,0.019,0.000,0.125,0.847,S,L,0,0
587732702314430829,38,28,6,0,1,5,4,0,0.737,0.158,0.000,0.026,0.132,0.105,0.000,0.595,0.284,U,M,0,0
587731873922089326,36,32,4,0,3,1,0,0,0.889,0.111,0.000,0.083,0.028,0.000,0.000,0.807,0.193,U,M,0,0
588007005268541613,33,33,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
588016891710013500,26,23,0,0,0,0,3,0,0.885,0.000,0.000,0.000,0.000,0.115,0.000,0.885,0.000,E,M,0,0
587736618250338610,32,0,32,0,32,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587722983373668753,54,44,9,3,1,5,1,0,0.815,0.167,0.056,0.019,0.093,0.019,0.000,0.744,0.237,U,M,0,0
588016891710799958,70,18,8,0,0,8,2,42,0.257,0.114,0.000,0.000,0.114,0.029,0.600,0.191,0.142,U,N,1,1
587726015070273688,32,14,17,10,0,7,1,0,0.438,0.531,0.312,0.000,0.219,0.031,0.000,0.118,0.837,S,L,0,0
587736808304541872,30,0,30,30,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587734947523264640,25,16,8,5,0,3,1,0,0.640,0.320,0.200,0.000,0.120,0.040,0.000,0.255,0.678,U,L,0,0
587727178982883403,60,0,60,0,60,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587741390497841283,50,1,40,0,37,3,2,7,0.020,0.800,0.000,0.740,0.060,0.040,0.140,0.005,0.813,S,L,0,0
588017605751734430,39,34,5,0,1,4,0,0,0.872,0.128,0.000,0.026,0.103,0.000,0.000,0.807,0.193,U,M,0,0
588848900437180646,50,15,33,3,0,30,2,0,0.300,0.660,0.060,0.000,0.600,0.040,0.000,0.069,0.880,S,L,0,0
587731681192837324,33,13,20,17,0,3,0,0,0.394,0.606,0.515,0.000,0.091,0.000,0.000,0.280,0.720,U,L,0,0
587729970178097285,54,12,0,0,0,0,4,38,0.222,0.000,0.000,0.000,0.000,0.074,0.704,0.222,0.000,U,M,1,1
587735695904866395,35,2,33,31,0,2,0,0,0.057,0.943,0.886,0.000,0.057,0.000,0.000,0.039,0.961,S,L,0,0
588848900993712274,25,12,12,0,9,3,1,0,0.480,0.480,0.000,0.360,0.120,0.040,0.000,0.297,0.657,S,L,0,0
587725775066366205,31,12,17,0,8,9,2,0,0.387,0.548,0.000,0.258,0.290,0.065,0.000,0.107,0.806,S,L,0,0
587735344798957821,22,21,0,0,0,0,1,0,0.955,0.000,0.000,0.000,0.000,0.045,0.000,0.955,0.000,E,M,0,0
587736809373630663,32,0,27,0,22,5,1,4,0.000,0.844,0.000,0.688,0.156,0.031,0.125,0.000,0.844,S,L,0,0
587735429620629622,44,31,13,1,1,11,0,0,0.705,0.295,0.023,0.023,0.250,0.000,0.000,0.509,0.491,U,L,0,0
587735343728361665,32,10,22,6,2,14,0,0,0.312,0.688,0.188,0.062,0.438,0.000,0.000,0.094,0.906,U,L,0,0
587728931336945742,39,32,3,0,1,2,3,1,0.821,0.077,0.000,0.026,0.051,0.077,0.026,0.817,0.080,U,M,0,0
587731889505632380,20,20,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587728666117341359,55,3,51,0,50,1,1,0,0.055,0.927,0.000,0.909,0.018,0.018,0.000,0.038,0.943,S,L,0,0
587739099137704016,31,0,31,1,30,0,0,0,0.000,1.000,0.032,0.968,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588015509275541724,35,2,33,0,33,0,0,0,0.057,0.943,0.000,0.943,0.000,0.000,0.000,0.020,0.980,S,L,0,0
587726102021865578,51,0,50,0,50,0,1,0,0.000,0.980,0.000,0.980,0.000,0.020,0.000,0.000,0.980,S,L,0,0
587722983894155415,55,2,52,52,0,0,1,0,0.036,0.945,0.945,0.000,0.000,0.018,0.000,0.008,0.974,S,L,0,0
587732578303672489,35,28,4,1,1,2,0,3,0.800,0.114,0.029,0.029,0.057,0.000,0.086,0.594,0.287,U,M,0,0
587735240639971336,26,9,15,0,9,6,2,0,0.346,0.577,0.000,0.346,0.231,0.077,0.000,0.111,0.793,U,L,0,0
587741816777015468,36,5,31,27,0,4,0,0,0.139,0.861,0.750,0.000,0.111,0.000,0.000,0.056,0.944,S,L,0,0
587731521203405034,31,8,18,0,15,3,4,1,0.258,0.581,0.000,0.484,0.097,0.129,0.032,0.107,0.711,U,L,0,0
587741707795824842,56,0,56,11,2,43,0,0,0.000,1.000,0.196,0.036,0.768,0.000,0.000,0.000,1.000,S,L,0,0
587737810642469056,32,1,30,30,0,0,0,1,0.031,0.938,0.938,0.000,0.000,0.000,0.031,0.008,0.960,S,L,0,0
587728949052506235,31,1,8,2,1,5,0,22,0.032,0.258,0.065,0.032,0.161,0.000,0.710,0.026,0.262,U,N,1,1
587741488762781822,57,1,55,55,0,0,0,1,0.018,0.965,0.965,0.000,0.000,0.000,0.018,0.017,0.966,S,L,0,0
588017567100108941,32,4,27,26,1,0,1,0,0.125,0.844,0.812,0.031,0.000,0.031,0.000,0.053,0.914,S,L,0,0
587738952033435755,57,0,54,0,52,2,0,3,0.000,0.947,0.000,0.912,0.035,0.000,0.053,0.000,0.947,S,L,0,0
587739608639537305,25,0,25,1,24,0,0,0,0.000,1.000,0.040,0.960,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587738574608793740,62,0,62,61,1,0,0,0,0.000,1.000,0.984,0.016,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587731890578522327,27,22,3,0,1,2,2,0,0.815,0.111,0.000,0.037,0.074,0.074,0.000,0.745,0.177,U,M,0,0
587725039021981900,69,52,0,0,0,0,2,15,0.754,0.000,0.000,0.000,0.000,0.029,0.217,0.754,0.000,U,M,0,0
587736942527643945,35,5,10,4,0,6,0,20,0.143,0.286,0.114,0.000,0.171,0.000,0.571,0.051,0.326,U,N,1,1
587725491062374586,58,50,3,0,0,3,5,0,0.862,0.052,0.000,0.000,0.052,0.086,0.000,0.735,0.154,U,M,0,0
587728949589770386,34,33,0,0,0,0,1,0,0.971,0.000,0.000,0.000,0.000,0.029,0.000,0.971,0.000,E,M,0,0
587732772129800368,53,53,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
588015507660210255,55,8,47,1,37,9,0,0,0.145,0.855,0.018,0.673,0.164,0.000,0.000,0.050,0.950,S,L,0,0
588007004163932178,39,3,36,0,26,10,0,0,0.077,0.923,0.000,0.667,0.256,0.000,0.000,0.064,0.936,S,L,0,0
587733603730719143,54,12,39,23,2,14,2,1,0.222,0.722,0.426,0.037,0.259,0.037,0.019,0.065,0.872,U,L,0,0
587736586572529722,22,0,22,11,1,10,0,0,0.000,1.000,0.500,0.045,0.455,0.000,0.000,0.000,1.000,S,L,0,0
588016525560315963,31,0,31,31,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587742060513657216,58,15,43,17,4,22,0,0,0.259,0.741,0.293,0.069,0.379,0.000,0.000,0.073,0.927,S,L,0,0
588009366401712293,59,54,3,0,0,3,2,0,0.915,0.051,0.000,0.000,0.051,0.034,0.000,0.914,0.052,U,M,0,0
587739115774411004,54,0,40,0,40,0,0,14,0.000,0.741,0.000,0.741,0.000,0.000,0.259,0.000,0.741,U,L,0,0
587726878886330556,32,29,3,1,0,2,0,0,0.906,0.094,0.031,0.000,0.062,0.000,0.000,0.810,0.190,U,M,0,0
588010360141775052,52,45,4,1,0,3,3,0,0.865,0.077,0.019,0.000,0.058,0.058,0.000,0.809,0.131,U,M,0,0
587735665839964318,31,4,27,1,22,4,0,0,0.129,0.871,0.032,0.710,0.129,0.000,0.000,0.032,0.968,S,L,0,0
587726033338106078,55,54,0,0,0,0,1,0,0.982,0.000,0.000,0.000,0.000,0.018,0.000,0.982,0.000,E,M,0,0
587728949586493662,21,15,6,1,1,4,0,0,0.714,0.286,0.048,0.048,0.190,0.000,0.000,0.556,0.444,U,M,0,0
587731511531012247,80,31,43,1,9,33,5,1,0.387,0.538,0.013,0.112,0.412,0.062,0.013,0.387,0.538,U,M,0,0
587727943492960458,40,33,6,0,3,3,1,0,0.825,0.150,0.000,0.075,0.075,0.025,0.000,0.805,0.170,U,M,0,0
587735344799744157,30,20,0,0,0,0,1,9,0.667,0.000,0.000,0.000,0.000,0.033,0.300,0.667,0.000,U,M,0,0
588017703994065026,32,24,7,3,0,4,1,0,0.750,0.219,0.094,0.000,0.125,0.031,0.000,0.577,0.386,U,M,0,0
587741707809521844,25,2,23,7,0,16,0,0,0.080,0.920,0.280,0.000,0.640,0.000,0.000,0.031,0.969,S,L,0,0
587738196113621221,30,3,27,0,25,2,0,0,0.100,0.900,0.000,0.833,0.067,0.000,0.000,0.094,0.906,S,L,0,0
587735347500810348,24,0,24,24,0,0,0,0,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588010879295029404,20,20,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587736752469311802,34,32,1,0,0,1,1,0,0.941,0.029,0.000,0.000,0.029,0.029,0.000,0.905,0.065,U,M,0,0
588010359623516263,32,13,19,0,19,0,0,0,0.406,0.594,0.000,0.594,0.000,0.000,0.000,0.154,0.846,S,L,0,0
587736620394676509,30,1,29,0,20,9,0,0,0.033,0.967,0.000,0.667,0.300,0.000,0.000,0.016,0.984,S,L,0,0
587732048411426950,32,0,32,0,32,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588017705081962603,28,0,26,24,1,1,0,2,0.000,0.929,0.857,0.036,0.036,0.000,0.071,0.000,0.929,S,L,0,0
587728309096546483,26,24,2,0,0,2,0,0,0.923,0.077,0.000,0.000,0.077,0.000,0.000,0.809,0.191,U,M,0,0
587733412068458887,27,0,27,0,27,0,0,0,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,S,L,0,0
587734303269585217,21,17,1,0,0,1,1,2,0.810,0.048,0.000,0.000,0.048,0.048,0.095,0.788,0.068,U,M,0,0
588010880374079708,58,40,12,1,2,9,5,1,0.690,0.207,0.017,0.034,0.155,0.086,0.017,0.685,0.212,U,M,0,0
587738948825382985,34,1,33,0,33,0,0,0,0.029,0.971,0.000,0.971,0.000,0.000,0.000,0.016,0.984,S,L,0,0
588848900998234312,37,36,0,0,0,0,1,0,0.973,0.000,0.000,0.000,0.000,0.027,0.000,0.973,0.000,E,M,0,0
588007005772251241,64,56,4,1,0,3,4,0,0.875,0.062,0.016,0.000,0.047,0.062,0.000,0.788,0.142,U,M,0,0
587732578835497096,31,19,11,3,0,8,1,0,0.613,0.355,0.097,0.000,0.258,0.032,0.000,0.266,0.685,U,L,0,0
587730847429034505,55,48,7,0,3,4,0,0,0.873,0.127,0.000,0.055,0.073,0.000,0.000,0.766,0.234,U,M,0,0
587736586584522989,24,14,10,5,2,3,0,0,0.583,0.417,0.208,0.083,0.125,0.000,0.000,0.359,0.641,U,L,0,0
587739303148781707,42,2,31,0,29,2,0,9,0.048,0.738,0.000,0.690,0.048,0.000,0.214,0.015,0.765,U,L,0,0
587735665309515904,35,32,2,0,0,2,1,0,0.914,0.057,0.000,0.000,0.057,0.029,0.000,0.914,0.057,E,M,0,0
587739153889493768,36,1,34,0,33,1,1,0,0.028,0.944,0.000,0.917,0.028,0.028,0.000,0.007,0.965,S,L,0,0
587732134304350348,23,17,6,0,0,6,0,0,0.739,0.261,0.000,0.000,0.261,0.000,0.000,0.656,0.344,U,M,0,0
588011123584008361,41,30,7,1,1,5,4,0,0.732,0.171,0.024,0.024,0.122,0.098,0.000,0.519,0.353,U,L,0,0
587732484892065947,59,35,15,2,1,12,6,3,0.593,0.254,0.034,0.017,0.203,0.102,0.051,0.477,0.358,U,M,0,0
588848899366584539,28,5,23,0,18,5,0,0,0.179,0.821,0.000,0.643,0.179,0.000,0.000,0.046,0.954,S,L,0,0
588010358545580218,31,5,26,21,2,3,0,0,0.161,0.839,0.677,0.065,0.097,0.000,0.000,0.030,0.970,S,L,0,0
587726014004330748,30,0,29,2,26,1,0,1,0.000,0.967,0.067,0.867,0.033,0.000,0.033,0.000,0.967,S,L,0,0
587726878886002902,40,4,36,0,35,1,0,0,0.100,0.900,0.000,0.875,0.025,0.000,0.000,0.029,0.971,S,L,0,0
587727213884670364,20,2,18,0,13,5,0,0,0.100,0.900,0.000,0.650,0.250,0.000,0.000,0.024,0.976,S,L,0,0
587733605334384893,34,22,12,1,3,8,0,0,0.647,0.353,0.029,0.088,0.235,0.000,0.000,0.447,0.553,U,M,0,0
587730816828506339,25,4,21,0,0,21,0,0,0.160,0.840,0.000,0.000,0.840,0.000,0.000,0.063,0.937,S,M,0,0
588011219139428545,31,12,11,1,0,10,8,0,0.387,0.355,0.032,0.000,0.323,0.258,0.000,0.196,0.495,U,L,0,0
587734891678072918,41,0,41,0,40,1,0,0,0.000,1.000,0.000,0.976,0.024,0.000,0.000,0.000,1.000,S,L,0,0
588848900993646718,26,26,0,0,0,0,0,0,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,E,M,0,0
587742060532596898,41,1,39,0,37,2,0,1,0.024,0.951,0.000,0.902,0.049,0.000,0.024,0.024,0.951,S,L,0,0
588016891713028300,28,0,26,0,26,0,1,1,0.000,0.929,0.000,0.929,0.000,0.036,0.036,0.000,0.929,S,L,0,0
587733609627189358,49,0,49,48,0,1,0,0,0.000,1.000,0.980,0.000,0.020,0.000,0.000,0.000,1.000,S,L,0,0
587733424944185465,33,28,5,1,0,4,0,0,0.848,0.152,0.030,0.000,0.121,0.000,0.000,0.717,0.283,U,M,0,0
588017978879443117,36,3,33,0,32,1,0,0,0.083,0.917,0.000,0.889,0.028,0.000,0.000,0.054,0.946,S,L,0,0
588848900453171318,17,12,5,1,0,4,0,0,0.706,0.294,0.059,0.000,0.235,0.000,0.000,0.592,0.408,S,M,0,0
588017569242415262,42,41,1,0,0,1,0,0,0.976,0.024,0.000,0.000,0.024,0.000,0.000,0.956,0.044,E,M,0,0
587726033859248361,65,20,31,1,23,7,9,5,0.308,0.477,0.015,0.354,0.108,0.138,0.077,0.069,0.653,U,L,0,0
587729159511671012,30,19,9,0,2,7,2,0,0.633,0.300,0.000,0.067,0.233,0.067,0.000,0.633,0.300,U,M,0,0
588848901005377808,62,56,6,1,1,4,0,0,0.903,0.097,0.016,0.016,0.065,0.000,0.000,0.772,0.228,E,M,0,0
587731187277430934,35,20,15,2,4,9,0,0,0.571,0.429,0.057,0.114,0.257,0.000,0.000,0.522,0.478,S,M,0,0
587732703397544132,28,17,2,0,0,2,0,9,0.607,0.071,0.000,0.000,0.071,0.000,0.321,0.568,0.102,U,M,0,0
588298664117207255,31,20,11,3,0,8,0,0,0.645,0.355,0.097,0.000,0.258,0.000,0.000,0.373,0.627,S,L,0,0
587730816288227494,24,1,23,0,0,23,0,0,0.042,0.958,0.000,0.000,0.958,0.000,0.000,0.042,0.958,S,M,0,0
587732702317707454,41,8,33,0,0,33,0,0,0.195,0.805,0.000,0.000,0.805,0.000,0.000,0.088,0.912,S,M,0,0
587736941996409328,40,0,39,0,39,0,0,1,0.000,0.975,0.000,0.975,0.000,0.000,0.025,0.000,0.975,S,L,0,0
587729227690475600,32,1,4,1,0,3,7,20,0.031,0.125,0.031,0.000,0.094,0.219,0.625,0.031,0.125,U,N,1,1
587725041174708457,68,1,64,64,0,0,0,3,0.015,0.941,0.941,0.000,0.000,0.000,0.044,0.003,0.952,S,L,0,0
587728948512489610,26,22,2,0,1,1,1,1,0.846,0.077,0.000,0.038,0.038,0.038,0.038,0.758,0.157,U,M,0,0
588010358010347687,38,5,29,0,24,5,4,0,0.132,0.763,0.000,0.632,0.132,0.105,0.000,0.035,0.851,S,L,0,0
587727223810360381,28,19,1,0,0,1,0,8,0.679,0.036,0.000,0.000,0.036,0.000,0.286,0.652,0.056,U,M,0,0
587731186735186163,33,1,31,0,31,0,1,0,0.030,0.939,0.000,0.939,0.000,0.030,0.000,0.014,0.955,S,L,0,0
587735348565114946,37,13,3,0,0,3,5,16,0.351,0.081,0.000,0.000,0.081,0.135,0.432,0.247,0.115,U,N,1,0
587741490369265743,37,2,35,0,34,1,0,0,0.054,0.946,0.000,0.919,0.027,0.000,0.000,0.008,0.992,S,L,0,0
587739610233700356,27,0,27,26,1,0,0,0,0.000,1.000,0.963,0.037,0.000,0.000,0.000,0.000,1.000,S,L,0,0
588848899384475730,38,36,1,0,1,0,1,0,0.947,0.026,0.000,0.026,0.000,0.026,0.000,0.909,0.063,E,M,0,0
587733399710793831,32,31,1,0,0,1,0,0,0.969,0.031,0.000,0.000,0.031,0.000,0.000,0.969,0.031,E,M,0,0
587730773885976829,30,9,19,15,0,4,2,0,0.300,0.633,0.500,0.000,0.133,0.067,0.000,0.079,0.838,S,L,0,0
588010359085203574,37,31,3,0,1,2,3,0,0.838,0.081,0.000,0.027,0.054,0.081,0.000,0.784,0.132,U,M,0,0
588009367478665315,59,1,57,55,1,1,0,1,0.017,0.966,0.932,0.017,0.017,0.000,0.017,0.017,0.966,S,L,0,0
587739114697064807,46,13,6,1,1,4,8,19,0.283,0.130,0.022,0.022,0.087,0.174,0.413,0.207,0.165,U,N,1,0
587728310174744706,36,2,34,34,0,0,0,0,0.056,0.944,0.944,0.000,0.000,0.000,0.000,0.013,0.987,S,L,0,0
587741600959496223,57,13,43,18,2,23,1,0,0.228,0.754,0.316,0.035,0.404,0.018,0.000,0.125,0.857,S,L,0,0
588017947739029517,60,35,8,1,0,7,11,6,0.583,0.133,0.017,0.000,0.117,0.183,0.100,0.583,0.133,U,M,0,0
588017991773782028,34,2,29,0,28,1,0,3,0.059,0.853,0.000,0.824,0.029,0.000,0.088,0.012,0.897,S,L,0,0
